__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744111529.34004,1.879888794
1744111529.35026,1.878694702
1744111529.35963,1.877362061
1744111529.3661,1.876184692
1744111529.37638,1.874904907
1744111529.38966,1.87366626
1744111529.40104,1.872317139
1744111529.40814,1.87087561
1744111529.42008,1.869600708
1744111529.43086,1.86816394
1744111529.44017,1.866955078
1744111529.44532,1.865719482
1744111529.45538,1.864535767
1744111529.46527,1.86340564
1744111529.48077,1.862576538
1744111529.48492,1.861449951
1744111529.49549,1.860171021
1744111529.51257,1.858645752
1744111529.51495,1.857115723
1744111529.52588,1.855552979
1744111529.54948,1.854092285
1744111529.55444,1.85261792
1744111529.56155,1.851001465
1744111529.56659,1.849499756
1744111529.57691,1.847753296
1744111529.58962,1.846101074
1744111529.59578,1.844637451
1744111529.61005,1.84316687
1744111529.61987,1.841827393
1744111529.62996,1.84060498
1744111529.63574,1.839578613
1744111529.64524,1.838312256
1744111529.65606,1.836783936
1744111529.67044,1.83511731
1744111529.68762,1.833383545
1744111529.68849,1.831491455
1744111529.69597,1.829662109
1744111529.70681,1.827848633
1744111529.72057,1.825814575
1744111529.73037,1.823993286
1744111529.73576,1.822053467
1744111529.74983,1.820230225
1744111529.75619,1.81862561
1744111529.76618,1.816980347
1744111529.78029,1.815587891
1744111529.78994,1.81412085
1744111529.79613,1.812344604
1744111529.81075,1.810468384
1744111529.81969,1.808514404
1744111529.83707,1.806558228
1744111529.8409,1.804734253
1744111529.85051,1.802849243
1744111529.8603,1.800945801
1744111529.86996,1.79911853
1744111529.88044,1.797238037
1744111529.88544,1.795175293
1744111529.89656,1.793519043
1744111529.90644,1.791647827
1744111529.91495,1.790138306
1744111529.93015,1.788839722
1744111529.93545,1.787440674
1744111529.95048,1.786418945
1744111529.95537,1.785218018
1744111529.96611,1.784119141
1744111529.98058,1.783291138
1744111529.99204,1.782072754
1744111529.9965,1.780674194
1744111530.00556,1.778973755
1744111530.01687,1.777120117
1744111530.03076,1.775083862
1744111530.0405,1.772991577
1744111530.05076,1.771044067
1744111530.05548,1.769140747
1744111530.07457,1.767607056
1744111530.07643,1.765819336
1744111530.09006,1.764074219
1744111530.09601,1.762033569
1744111530.10565,1.759706665
1744111530.11568,1.757562622
1744111530.12605,1.755307251
1744111530.13973,1.753252441
1744111530.14979,1.751314453
1744111530.15995,1.749104004
1744111530.18062,1.746972534
1744111530.18175,1.744956421
1744111530.18806,1.742619995
1744111530.21147,1.740920898
1744111530.21241,1.738951538
1744111530.21585,1.737449463
1744111530.23035,1.736050659
1744111530.23619,1.734767456
1744111530.24574,1.733200684
1744111530.25627,1.731636353
1744111530.26569,1.729777222
1744111530.27649,1.72803418
1744111530.29051,1.726348999
1744111530.30064,1.724880859
1744111530.30561,1.723366089
1744111530.32017,1.721964478
1744111530.32577,1.72057959
1744111530.33598,1.719312988
1744111530.34613,1.71782019
1744111530.36031,1.716251465
1744111530.37043,1.714689331
1744111530.37548,1.712987549
1744111530.3903,1.711294434
1744111530.40036,1.709352783
1744111530.40972,1.707550659
1744111530.42236,1.705598511
1744111530.42988,1.703857666
1744111530.43599,1.702131592
1744111530.45063,1.700555054
1744111530.45612,1.699121582
1744111530.46648,1.697779175
1744111530.481,1.696479126
1744111530.49855,1.695123657
1744111530.49979,1.693608032
1744111530.50522,1.692104858
1744111530.51951,1.690726074
1744111530.53036,1.689210327
1744111530.54022,1.687768188
1744111530.54643,1.686265991
1744111530.56016,1.68487439
1744111530.57046,1.683437866
1744111530.57995,1.681985352
1744111530.59036,1.680629517
1744111530.60013,1.679125732
1744111530.60582,1.677625977
1744111530.62034,1.676237549
1744111530.63015,1.67496167
1744111530.63513,1.673732544
1744111530.64591,1.672467285
1744111530.65632,1.671444214
1744111530.66614,1.670508179
1744111530.68036,1.669517944
1744111530.68596,1.668501831
1744111530.70071,1.66751355
1744111530.70589,1.666502686
1744111530.71586,1.665447021
1744111530.72988,1.664361206
1744111530.74174,1.663345581
1744111530.74577,1.662361206
1744111530.75644,1.66159082
1744111530.76557,1.660770508
1744111530.78337,1.659974854
1744111530.78782,1.659359253
1744111530.79644,1.658764648
1744111530.81524,1.658155396
1744111530.81952,1.657630615
1744111530.82611,1.657165649
1744111530.84746,1.656897461
1744111530.85288,1.656464233
1744111530.86502,1.655942383
1744111530.87442,1.655311401
1744111530.88461,1.654399658
1744111530.88992,1.653568726
1744111530.89628,1.652645996
1744111530.90583,1.65185498
1744111530.91553,1.650920044
1744111530.92606,1.650045166
1744111530.93627,1.649272095
1744111530.94631,1.648405396
1744111530.95588,1.647523682
1744111530.97908,1.646706299
1744111530.98593,1.645963379
1744111530.9976,1.645210449
1744111531.00056,1.644521606
1744111531.01091,1.643909668
1744111531.01647,1.6432771
1744111531.03052,1.642608276
1744111531.0403,1.6419823
1744111531.05027,1.641469482
1744111531.06819,1.641062012
1744111531.06985,1.640679932
1744111531.07989,1.640353271
1744111531.0997,1.639967896
1744111531.10042,1.639561646
1744111531.10564,1.639203125
1744111531.13116,1.638924805
1744111531.13228,1.638654907
1744111531.14595,1.638477539
1744111531.15099,1.63833606
1744111531.16621,1.638217041
1744111531.16881,1.63812085
1744111531.19678,1.638081421
1744111531.19836,1.637984985
1744111531.20758,1.638016724
1744111531.22659,1.638039063
1744111531.22732,1.638123413
1744111531.24128,1.638127808
1744111531.24801,1.638017456
1744111531.25579,1.637967285
1744111531.27015,1.638008911
1744111531.28141,1.638040039
1744111531.28577,1.638065918
1744111531.30748,1.638047485
1744111531.31331,1.638036743
1744111531.31581,1.638005249
1744111531.33878,1.638025146
1744111531.33965,1.638010498
1744111531.34546,1.638045654
1744111531.36267,1.638041748
1744111531.37639,1.638051025
1744111531.38157,1.638057007
1744111531.4035,1.638132813
1744111531.40457,1.63802832
1744111531.4097,1.638015381
1744111531.42206,1.638025635
1744111531.42596,1.63806897
1744111531.43642,1.638083496
1744111531.45089,1.638099121
1744111531.45609,1.638063599
1744111531.46571,1.63794751
1744111531.47613,1.637982788
1744111531.48999,1.638014526
1744111531.50015,1.63807666
1744111531.51065,1.638139526
1744111531.52024,1.638061523
1744111531.52623,1.638051147
1744111531.53591,1.63803418
1744111531.54654,1.638052124
1744111531.5609,1.638124023
1744111531.57847,1.638081055
1744111531.57956,1.638077271
1744111531.59008,1.638043945
1744111531.61005,1.638080811
1744111531.61154,1.638103638
1744111531.61606,1.638075806
1744111531.63109,1.638056396
1744111531.63523,1.638064819
1744111531.64612,1.638153442
1744111531.66132,1.638493042
1744111531.67069,1.638792358
1744111531.68008,1.639152466
1744111531.68724,1.639580444
1744111531.70047,1.640200317
1744111531.71053,1.640813477
1744111531.71631,1.641613647
1744111531.73001,1.642352905
1744111531.7402,1.643101563
1744111531.74739,1.643856812
1744111531.7606,1.644774292
1744111531.76635,1.645737915
1744111531.7757,1.646717285
1744111531.79017,1.647563232
1744111531.79614,1.648470581
1744111531.80623,1.649291138
1744111531.82014,1.650165283
1744111531.82609,1.650950928
1744111531.83577,1.651662842
1744111531.85049,1.652495972
1744111531.85659,1.653474365
1744111531.86595,1.654588623
1744111531.87574,1.655733887
1744111531.88552,1.656988159
1744111531.89576,1.658205566
1744111531.90631,1.659543091
1744111531.91563,1.660921387
1744111531.92586,1.662349731
1744111531.93548,1.663874023
1744111531.94707,1.665339111
1744111531.95609,1.666879761
1744111531.96658,1.668327515
1744111531.98016,1.669823486
1744111531.98533,1.671276245
1744111532.00782,1.672857788
1744111532.00971,1.674362061
1744111532.01579,1.675834473
1744111532.03989,1.677311157
1744111532.04065,1.678738037
1744111532.05033,1.680159546
1744111532.05951,1.681608154
1744111532.06566,1.683007568
1744111532.07758,1.684372559
1744111532.08596,1.685881958
1744111532.10785,1.687379028
1744111532.1101,1.688755981
1744111532.11648,1.690218262
1744111532.13068,1.691689697
1744111532.13985,1.69321167
1744111532.15063,1.694812622
1744111532.15508,1.696353271
1744111532.16548,1.697798462
1744111532.18028,1.699168335
1744111532.19016,1.700549805
1744111532.19542,1.702086548
1744111532.20573,1.703445312
1744111532.21712,1.704854858
1744111532.22643,1.706262207
1744111532.24685,1.707441406
1744111532.24801,1.708817871
1744111532.25555,1.710157959
1744111532.27043,1.711546631
1744111532.27521,1.712730103
1744111532.29005,1.714139038
1744111532.29539,1.715573242
1744111532.3106,1.717010986
1744111532.32645,1.71841687
1744111532.33058,1.71977478
1744111532.34298,1.721159668
1744111532.35144,1.722250488
1744111532.35618,1.723282959
1744111532.37009,1.724440918
1744111532.38052,1.725236938
1744111532.38658,1.726196045
1744111532.40169,1.727277344
1744111532.40589,1.728375488
1744111532.41533,1.72954248
1744111532.42528,1.730873901
1744111532.43601,1.732021484
1744111532.44707,1.73317749
1744111532.4555,1.73440918
1744111532.47145,1.735645142
1744111532.47537,1.73688855
1744111532.48519,1.738122803
1744111532.495,1.739328369
1744111532.50546,1.740418701
1744111532.51995,1.741516846
1744111532.53096,1.742446655
1744111532.53947,1.743319214
1744111532.5503,1.744311035
1744111532.56031,1.745484375
1744111532.56686,1.746694824
1744111532.58058,1.74802832
1744111532.59053,1.749519531
1744111532.60035,1.750897949
1744111532.60559,1.752356201
1744111532.61603,1.753713135
1744111532.62588,1.755126465
1744111532.63537,1.75654541
1744111532.64531,1.758013306
1744111532.66019,1.759498657
1744111532.66517,1.760905884
1744111532.68038,1.762241577
1744111532.69025,1.763555786
1744111532.70007,1.764988403
1744111532.71011,1.766330566
1744111532.71529,1.767651489
1744111532.72563,1.768917358
1744111532.73758,1.770165283
1744111532.74693,1.771330688
1744111532.76071,1.772292603
1744111532.77232,1.773241943
1744111532.77807,1.774075317
1744111532.78567,1.774936401
1744111532.79617,1.775929321
1744111532.81047,1.777078125
1744111532.8202,1.778125
1744111532.83106,1.779068115
1744111532.83994,1.780016235
1744111532.84597,1.780990723
1744111532.86815,1.781844116
1744111532.86885,1.78272998
1744111532.87505,1.783476318
1744111532.89981,1.784337524
1744111532.90098,1.785240356
1744111532.91013,1.78618811
1744111532.93555,1.787175781
1744111532.93779,1.788122314
1744111532.94345,1.789067749
1744111532.94917,1.790013062
1744111532.95714,1.790901245
1744111532.96588,1.791983398
1744111532.98028,1.792901855
1744111532.99063,1.793828125
1744111533.00017,1.794684082
1744111533.01047,1.795617798
1744111533.01508,1.796634399
1744111533.02615,1.797456299
1744111533.03545,1.798234619
1744111533.05068,1.798976318
1744111533.05979,1.799703979
1744111533.07109,1.800488281
1744111533.09705,1.801130249
1744111533.09753,1.802530396
1744111533.1055,1.803131104
1744111533.1241,1.803630249
1744111533.12694,1.804272827
1744111533.13634,1.804858521
1744111533.15557,1.805388306
1744111533.15948,1.805914429
1744111533.16518,1.80635376
1744111533.1883,1.806792114
1744111533.18956,1.807244385
1744111533.19588,1.807655151
1744111533.20957,1.807986938
1744111533.21516,1.808256348
1744111533.23059,1.808576782
1744111533.24012,1.80885498
1744111533.25021,1.80912915
1744111533.25575,1.809479492
1744111533.2662,1.80969397
1744111533.27532,1.809912598
1744111533.29059,1.810145996
1744111533.29596,1.810432251
1744111533.30489,1.810651001
1744111533.32055,1.810823486
1744111533.33076,1.810914551
1744111533.34006,1.810967163
1744111533.34503,1.810990356
1744111533.35611,1.810981812
1744111533.37438,1.810952759
1744111533.39561,1.810987549
1744111533.39617,1.810966675
1744111533.39959,1.810943726
1744111533.40711,1.810993774
1744111533.4276,1.81103064
1744111533.42803,1.810977539
1744111533.43504,1.810950806
1744111533.44693,1.810923462
1744111533.4608,1.810984375
1744111533.4704,1.81100708
1744111533.47563,1.811029541
1744111533.49199,1.810990845
1744111533.50039,1.810969604
1744111533.50549,1.810944092
1744111533.51547,1.810955811
1744111533.5276,1.811001953
1744111533.54399,1.810988281
1744111533.55349,1.81099939
1744111533.55985,1.810922729
1744111533.57125,1.810947998
1744111533.57595,1.810960327
1744111533.58645,1.810989624
1744111533.6,1.810963257
1744111533.61,1.810963501
1744111533.61602,1.810965698
1744111533.63033,1.810934692
1744111533.63915,1.811013062
1744111533.64549,1.810999268
1744111533.656,1.810976318
1744111533.66748,1.8109552
1744111533.67518,1.810921021
1744111533.68508,1.810967041
1744111533.69993,1.810982056
1744111533.71018,1.810983521
1744111533.71598,1.810968872
1744111533.72636,1.810967285
1744111533.73985,1.810973389
1744111533.75062,1.811032837
1744111533.75527,1.810977417
1744111533.76552,1.81100415
1744111533.7762,1.810974365
1744111533.78498,1.810949829
1744111533.79992,1.810859863
1744111533.81046,1.81075708
1744111533.82051,1.810586548
1744111533.82515,1.810375488
1744111533.83525,1.810170166
1744111533.84599,1.809947632
1744111533.86026,1.809624512
1744111533.86505,1.809273071
1744111533.87962,1.808943481
1744111533.88509,1.80852124
1744111533.89609,1.807937988
1744111533.91008,1.807350342
1744111533.9198,1.806704712
1744111533.92478,1.806111694
1744111533.93916,1.805357544
1744111533.95376,1.804621582
1744111533.96502,1.803824219
1744111533.97479,1.802981323
1744111533.97985,1.802186523
1744111533.98527,1.80121936
1744111533.99527,1.800220825
1744111534.00513,1.799148926
1744111534.01645,1.798059204
1744111534.0338,1.796931519
1744111534.04655,1.795950684
1744111534.0478,1.794843628
1744111534.06041,1.793743774
1744111534.06969,1.79253418
1744111534.08059,1.791321899
1744111534.09029,1.790093384
1744111534.09719,1.788716675
1744111534.10741,1.787353271
1744111534.11661,1.785924683
1744111534.13129,1.784678101
1744111534.14069,1.783446411
1744111534.14536,1.78202771
1744111534.15556,1.780685913
1744111534.1653,1.779300049
1744111534.18147,1.777995605
1744111534.2038,1.776420776
1744111534.20446,1.775048584
1744111534.20961,1.773489746
1744111534.21578,1.771980713
1744111534.23582,1.77052771
1744111534.23666,1.769144409
1744111534.2453,1.767735107
1744111534.25612,1.766276489
1744111534.27126,1.764840698
1744111534.27546,1.76333374
1744111534.29036,1.761840576
1744111534.29645,1.760182617
1744111534.30564,1.758641479
1744111534.31579,1.756925537
1744111534.33316,1.755334351
1744111534.34557,1.753894531
1744111534.36252,1.752310547
1744111534.36349,1.750736084
1744111534.37027,1.749250244
1744111534.37612,1.747533691
1744111534.39432,1.745898193
1744111534.39973,1.74413208
1744111534.40568,1.742405396
1744111534.42563,1.740706665
1744111534.43029,1.739075562
1744111534.43565,1.73751123
1744111534.45707,1.736008911
1744111534.462,1.73464563
1744111534.46596,1.733427368
1744111534.47618,1.732124023
1744111534.48529,1.73101709
1744111534.49611,1.72978186
1744111534.50964,1.728524292
1744111534.5202,1.727294434
1744111534.52664,1.726118408
1744111534.54135,1.724998169
1744111534.54942,1.723690063
1744111534.55612,1.722005615
1744111534.57266,1.720444092
1744111534.57575,1.718615601
1744111534.58978,1.716637695
1744111534.59594,1.714506592
1744111534.61793,1.712405884
1744111534.61879,1.710311523
1744111534.62513,1.708225098
1744111534.63962,1.70642041
1744111534.64987,1.704332275
1744111534.65508,1.702225952
1744111534.66639,1.700121216
1744111534.67523,1.697989136
1744111534.68929,1.696088135
1744111534.69955,1.693796875
1744111534.7101,1.691731079
1744111534.71566,1.68980835
1744111534.72543,1.687629639
1744111534.73976,1.685935425
1744111534.74705,1.683799194
1744111534.75902,1.681919556
1744111534.77568,1.680067627
1744111534.77742,1.678101562
1744111534.78664,1.676220459
1744111534.79537,1.674148682
1744111534.8096,1.672162354
1744111534.82049,1.670264526
1744111534.82509,1.668282715
1744111534.83617,1.666598999
1744111534.84552,1.664757446
1744111534.85584,1.662899414
1744111534.86572,1.661095581
1744111534.87669,1.659228882
1744111534.88633,1.65762915
1744111534.90508,1.655959351
1744111534.91069,1.654389893
1744111534.92039,1.653155151
1744111534.93745,1.651739746
1744111534.9381,1.650676636
1744111534.94666,1.649442993
1744111534.95664,1.647825806
1744111534.96572,1.646275024
1744111534.97553,1.644538086
1744111534.99018,1.642606323
1744111534.99565,1.64069458
1744111535.00616,1.638717163
1744111535.01986,1.636832153
1744111535.03039,1.63491687
1744111535.0357,1.63293689
1744111535.04515,1.631065063
1744111535.05532,1.628991821
1744111535.06527,1.627207642
1744111535.07613,1.625223022
1744111535.08585,1.623279785
1744111535.09544,1.621336426
1744111535.11012,1.619249268
1744111535.11586,1.617402344
1744111535.12533,1.615471436
1744111535.13539,1.61371875
1744111535.14709,1.611963623
1744111535.15616,1.610088989
1744111535.17179,1.608374878
1744111535.19267,1.606673828
1744111535.19405,1.604795044
1744111535.20003,1.602981812
1744111535.22347,1.601066895
1744111535.22453,1.599278931
1744111535.2304,1.597583252
